data_source,image_name
3,c5483a0d717bfef
2,41e42ac0da2ab28
3,f271311e901769c
1,9f052201ff61
1,32c87a622485
0,e49606cf4cd4
2,9334a8ab5019638
1,2f80ec3258fb
3,10733f68ed6472f
0,61f83860eaa2
3,f64a408a2e6037c
2,d7a8beca68d1a2e
1,456b2f39d3f3
2,df9d5e5e1c7c1e7
2,462d828d1facc6b
1,0d4eda1955e7
3,64ec6d2978a7929
2,e3fa807c537b856
2,971449a9af9fd6c
3,376aca938fd4c53
0,8a78048520f6
3,cabacee0a2f8c9e
3,9382ef7a92c8338
0,85a92360dab4
1,5f952c4012f4
2,e06afe7839b6568
2,21396717d81afb8
0,5d8ca4ddcf85
2,0d3f62321a49c4f
2,178e26bc659a7f8
1,22b97a188152
3,ccd54ee9b2b7b99
2,78616fac186b4e0
1,26e37cad77fe
1,546881556273
2,e0f338e681829a5
3,d7351cebebf400d
2,f5c4fba500e2558
1,5ff3dcab3c90
2,77928ab5f7410d3
1,7aeed25a6a5d
3,55ec1042feabf41
0,791482bfc80e
3,698de7d75639467
1,d20a3d66817f
1,cc02ff669a3a
0,05d3d4f5a7b0
1,9ff343df9def
0,dc6831e095a2
2,dfa6634172f862c
3,6bd769632bddfa9
1,13aacdebb4f2
3,ff99d394aeb5aa7
2,e6cd14c7e112082
3,d729e2142b8b1c7
0,6cdeb61f442e
0,3f4a10ce27b8
0,581b65bb2e59
2,6426466804f5888
3,9fefe44299dc63e
0,273601a6fbd5
1,488f517be167
0,73c281ea17b1
2,4ed812a16e0d778
2,4e97269b9e18915
0,48b9c499070b
0,689fc9222244
2,f3c1e50fd2d90e3
2,8540ac40ff65c38
0,1610b2ed6891
0,72568142bb70
0,653fac7265fc
1,12e3a3ef8fa5
1,b3e4704da6ec
1,a4d3c5eb3a07
0,a3308aac3e2a
0,750009277eae
3,6f51180b0de924a
3,75e19c7d1ab6a8e
0,038f388d44cf
2,9dd6badf29a782e
1,c28296f38651
0,12051f35975c
0,b65e171dda46
0,d4cc05079542
0,9896ab81c9d7
2,10b749bcc1faa61
0,6179de39cdb3
1,c5072ebfcca1
3,58aae7066b938a2
0,338eddbc8014
1,95f338d9bacb
0,1fc3520a39eb
0,d820f104aae5
1,746346fad103
2,1c71b0fecc3df33
2,dccc0a61e6d7740
2,0f1d5b6dc01ac15
0,e2ea5e8e0cce
2,bef4a4cb8f03fb2
1,78602a640699
3,a2d9adc50803f8b
0,4999b04a5c61
1,472023ecef8b
0,9f752c274c62
0,0f00b3a955f3
3,f9f985bbe5a15d0
3,02a60aafb3bd39e
2,7e9a378557c3140
3,02e9073bc2c5466
1,3f8b2015c1eb
0,6d8b347caf05
2,74c2f84159f4a60
3,5a49b3c555015ef
0,c357ef12f2d9
0,dcfdb9e3510d
0,66f288a03e7c
1,ea0305d35d9b
0,4bcb41c6426a
3,a5875233ac3d343
2,f91065979f74094
3,c44c6d41f780d26
2,e1d8b62bd0bff79
0,b1ca271078ec
0,1b4842149053
1,6080330d041f
1,5173e6cb3584
0,16f517377cb9
0,8643ae9a1d65
2,535f705e3cddd37
0,c5f20e04135b
0,67172a21aedc
2,5f6d0cd25a6608b
2,c22694f4ed5b080
0,3b7306eed721
0,e38b6fb24c8b
1,f5c913560d47
2,711e32c1e15f808
0,feb194397b22
3,e72cae3144d96f8
2,43b309a697d2f7f
2,8a10e9f3e987861
2,6f9297752d7a052
2,6c45628f275f9d3
2,b13419fb931f7dd
1,51fb2e9c89da
2,8101e11cf730e84
1,0a5736ee015f
3,01375bc99a16b27
2,79d635cdd4da89e
0,c5c2b33b15d5
3,8e010bde5c9fb9c
2,74c22ec5b223a77
3,d7aa697b5a48d63
0,283f69daa23a
2,ee663eb14132545
0,46f9539bb980
0,86029168efdb
3,7050d5c19ac725c
2,3ea8448e080a175
3,8ef96cc15bacbfd
2,26e3f890b4c11e5
2,9663f19b5f8b20c
1,1511610957c3
1,6f6f9c34c409
0,1137f9f6a02b
0,17d65a00354d
1,33cce2a1d36d
2,6429418850385a5
3,8e3ddb6de369d81
3,e9a605168a06092
2,c46082120055400
3,ef3c3ad813ff517
1,19526b747a83
2,61270f0ff0592fb
2,18832ffc3888887
1,4eea54fcdb0f
2,ecb9ea1d3361abd
3,431064d6cf5a488
2,29a16610a4c6981
2,4f0dbc17d40c19a
2,9af4c8d34f443ab
2,12dad8ac86f0647
2,c6fad35aed59d45
3,bedc0989cde1376
2,78d8d9811ea8ea9
2,9729e82bc5d0732
1,bf5d27544861
3,eb28b5242027e1f
2,665bcaa7e99060d
2,31e107d2290c5a7
0,38a22a18870b
2,b1ec88a553e3494
0,3e77c19d1852
2,8d47d27df3e6efb
0,82e3cacc048e
1,cbfa67e9a2be
2,227043df32fe8bf
0,783086b2f00c
1,fe0041be6597
1,72a4b00e80ba
0,f1eedcb38629
0,d34039e0aef8
2,10a5a055b663f6e
2,aef6cbfdff364f9
0,9642ee057f1c
3,df554cf2cabc9fe
3,7bc86906c492da2
2,11bb1a96eeb95b6
3,cbddefd8b96e6fa
1,324276bfff59
0,ee46213607ca
2,3e770f6b4c598e4
3,0c59ac8c5f41650
3,d2244b9273c94b6
3,39c0ad6cb28b128
3,789fab6a02b900c
2,49a0b419b713d7a
1,d9f53ab87cdb
0,5d87c11dfe47
2,887397c18549417
0,21d4f489aec5
1,16332ceeeea2
2,51a2adcd81d5b4e
1,8b35d386ffe2
3,93505a765b1a03c
3,510eb4d62bad417
1,1fe43e69f658
2,2d018872db56390
2,36b21c64951de25
1,b74320c66251
0,733ac5aa4e29
2,91f3a3e6fb3464c
0,ff3960ef5a06
3,b707c8aa08da01f
2,a1f23fe1c8bfa01
0,808791f0fdce
3,ddc1c809e52c7ab
2,c5f0aa5ee04ab0a
2,218ac1ff8ea337f
3,f2a31626f70188b
3,0eac4c720087f16
0,72a967c03252
1,24b4182fbdb8
0,302326a570b6
1,fa48ea44054f
0,b507f2077acf
2,907585d3ec67f05
2,c64748cef0b5311
1,f0bfdc839a08
2,ccb44be6ae46f5f
0,c35322671328
1,a7bbdd17ec48
2,531529f1bd9146a
2,6cea4be2857e76f
1,3bc05163322b
2,98d96f783993a23
0,67d4d993026c
1,19585a98a733
3,c4312e690c48cba
2,ce9a9e3cab9d147
3,269b997336f5b1c
0,30dcb76c1aa3
0,0a22fe1fbb71
3,9294eb430f948ec
3,80ce669b01f76d9
1,831d5f75da34
2,840d4903eaaf287
2,ac34af4ccc0a8ab
2,40aea6fd507e206
2,48bf3f83cef9090
1,401281e6be20
2,91de06dd2ccc2ac
3,e7f969063b11bb5
3,cbd6708ac277019
3,498ffd340bb98cb
3,73353c3a49b16f4
1,6e96abb8c759
3,b8ab068f597703f
2,3d73ca998414933
3,17ff3b9b628f4b7
3,410e2107e16aebe
2,ca306d3fd8c96ab
3,7520972f53a51b3
0,68d22b032f25
3,fd022c6886450d0
2,42b14b6571b0bc5
0,a92a82969648
0,a87b8ef49275
3,66bebb55a2155a8
3,c3ce7b0ac8218d1
3,0c64d0dd8ceb5e1
1,c3be11be1527
2,9fcc3d2f5332031
1,6432492144dc
0,0926a3450d04
3,dda8ca91ecb3269
1,a3a5769c1d21
2,94719ac9fbce71e
0,adc7afd3f044
2,06c9a172c493918
2,7d8f72cf5ad3e13
2,be8363e0fd681fc
2,d20b9a5b434ed3a
2,bb9f7e374cbaa84
0,1e952c11cdd1
1,c23fc5da4fe3
1,bae8a3064393
0,a675f46b2df3
2,f1e91b08f8c645b
0,e8c9497c4948
0,6c8fe9a41cdf
0,7a36e8915273
2,2e8a4ad94ab0cf4
2,3420b0a0e45d659
2,f2cb355efa3ea92
0,e5a525c37823
0,9df98b73c658
3,a952666d61859ea
2,c51d6a482bdb722
0,1854196e997f
0,7b921e7f8392
1,da0e7f7676ae
0,e0c326a43a92
2,991b83e5f83e247
3,9e7e722a31134bc
0,846d50a51506
2,a83fa7f194f129c
1,70d0b3d67718
0,7c36eb9bfe38
2,e22253f18177e35
2,1e58b02d32587ee
1,a99407fb68e0
1,8bf7f21d9ea1
1,e28e907f107f
0,a88de5a842af
2,686cf7ef0981e69
3,f3a8f2893e3ffbe
3,7fc6701befcb0fb
0,373cd21cb9d5
1,e919e9a1cce3
0,03dc89e27622
2,d12a1f8dec1b55e
0,74d299a3fbf9
2,889a6c773727ce7
0,f11bda215c56
0,aad86ea61828
2,a4b734670db30da
3,85c5559a6d48505
2,5fdaa9de32b11fc
3,b1333beb0d9103e
3,3e024ada6aec4c1
1,aff682d4ed7d
2,0422136da71de8a
2,26fd3cf5e720245
2,37970e318f58fef
3,c2efb6b8905388d
0,127eb31106d1
2,33fc8adf3b474be
0,4d3ef743ae26
0,20e6ed3b39ea
2,d508b09f73b9da2
3,5b017cd54114b62
0,8763f22b7835
2,1eada556d9c7f16
2,3909e140d644404
0,f24cb0b4e31a
2,54e675d97cf733a
2,2271b2357ea045c
1,d31d44fc2168
3,8f2eec1a89722c8
3,8ddf7a18e749e5e
2,2b13f8a1ebe3e7b
2,01e2ec6de4c8621
1,a1086f20417f
0,5bb1fdda6e93
0,359cdb33c28c
0,b4e68ec92701
2,0864bf3e74933eb
2,7b9a41354380db0
2,706c16dc39225c5
2,1ae08dfd137af13
2,814f2d3c615eea8
2,7388e24a021f119
2,c1794ff1b75d4a5
2,9c7ee2123fe297d
2,2d5bdb2f47fa3c0
3,2fb24caf5f0f14c
0,6455f2a8f2f6
2,5842f18129a9cfa
3,cf45e695dc5fd99
3,20266a64d8d928c
2,7dd2500648e8e9b
2,130a1b8c74a6354
2,489b79066099129
0,0f42cb70ebac
0,6555bf6cb5b7
0,b983bbf9c579
3,e142dd214f2ad5d
0,83da32f5967f
3,bdc3e5832dc9044
3,b5edd9c1ae85fe1
3,3e3dcd4b0f264bb
1,3f37a3a0b002
2,3b8f37cc792231a
0,a78d58528271
3,c49c7a8f4679cc9
2,7aac67d940b5e3a
2,adb6992c0b2cdef
2,8af946051cafcf7
1,91e10accbabd
1,e4224d10d386
1,38ea7ece3525
3,8c970d263bb1f25
0,cd51fdb37167
0,64889945bc1f
1,e32aa68628e6
2,f86fc35e867d334
3,6bcc0c75023a3e0
0,f462a458282a
0,db8705da3d6c
3,19ea252afa714a2
2,76bba347bf3ca13
3,7c3b2a97eb6553c
3,05889298659b350
0,d32b36a71c1d
3,e41d347014d06f1
1,de4df800dfb1
0,70db4f01e32b
2,88381ccfc49e3cb
3,d13cbe3258bc1a7
1,b3931db76e78
1,8e8453f50e2a
0,2f014f8844ba
0,3ae09bb0bf9a
1,caa0c97c684a
3,c3a5c1503c6c67e
2,30f33d693e38234
0,8b450f3701b5
2,4ddc709a7a4d53d
0,72e58f50520c
3,78e5ed50c628473
2,6db57312624eaa2
0,bc310223ba7f
0,623a0fe76873
3,d99ad7b6c87c726
1,13a519024fec
2,08aa9d6fe71fa1f
0,0ab5effa88a5
0,06f9b750c849
1,aeefbb85ea2f
2,97cec7b1551182e
2,8b9cd8508a60741
0,a6b3a10200ed
0,861c121f5dee
0,9ec375e1fd71
3,9494b2363454af2
0,407a38047c1d
1,86a9b4c473e6
2,e4933a5a83f6f17
2,614d9b62a3fedd6
3,1b42f53dd5f896d
1,0d2c8bc91070
2,69de671b573ce99
2,216ad692213a7f9
3,5e2050a98a8205d
1,c5d67ef3fac9
2,cb850bb338dee1f
2,e2d7495d3254db3
1,614d4e57190e
0,1ecfb1b49e14
2,7e24337a5a7b0a3
2,ba1b8007a54f38e
2,dd7fdae29b166e8
1,024b784e71ca
3,476578e4143fdf1
0,fc9147e5d58e
0,a2c083128b51
0,02336cf7c906
1,e95ae2a02e67
2,bbe828be8693423
1,68dff2f7beb9
2,6627fcd28b6922f
0,9d0fc6f7bc16
2,5df0e122eabe53d
3,5301080dd06a30c
1,5ed17089ff37
1,285e759d5261
3,aa47ce1e412a542
2,e438a05879e5851
2,94abfcabc09a544
0,20937edfc455
3,c9737da7071e95b
2,e39fc7a29d8330a
1,c1b5eb45e47b
1,bcb7db535d63
2,741e11b8b1d97cd
3,61663e895bbc89d
1,e6ba309b3359
2,53631a3bfb1bfd0
2,f1b87d3c1c6a4af
1,b444cae9f618
1,d09ddf6f2952
2,1ba9f5524ef89c7
3,cb5e8b0125c3ba3
3,69c1cef62781207
2,b3143e3b4b07866
3,aa5e57bdf3b7788
2,94a508e55875ecc
2,0dfae4a1bbbca69
3,0e037c0efaf3fca
2,7e21cadd3709b19
1,1a296c6e20d7
2,5bdc40e031dc64d
3,279933d008f8d75
1,f0d4a09192f6
3,8285911ecd518ba
3,1d4e3f527060a55
2,11a33996a822507
0,e534ca4a9f56
2,ef39a794ff60946
3,b98d66b0fc6580b
3,09149a25309889c
2,b3864ec1aea0ddf
2,07ced4997eb992b
1,5044b5103f0c
0,771d5bfa4d60
1,78cd8a08170b
2,6555df64ae1b87e
2,7d2a81519be7b4f
3,bf06f3942f50781
3,465cee7586389ae
0,c5a48b246ea0
0,8061def1c83a
2,c45510a450374bc
2,d17f8afca35e4bd
1,4990cec362dd
1,03043447e26e
2,18872b4f777797f
2,1b44d5b5d4c5651
3,c589e9a1ec48c40
2,c44c6f83c333e55
2,eba489f36f4b2b8
1,51aab87e3686
0,19b31b51ba33
2,80c440067b5900d
0,1d93b31e8151
0,610e7282c240
0,401a1bdd2617
3,43ef0a1c2583913
3,b2a22e63baaf023
2,2f63fa694666a6f
3,a77de3e03d0a700
0,62ff7d04ef0e
1,042c2a476643
3,d944aea83c39ec9
0,1e5b6bcd6b17
3,8fa312eb8962daf
2,f9af14c2fee92fa
1,ee941f005556
1,0857ecf075b4
2,b4c3e424030ce3b
0,0bf0a5d3bbf4
2,2b243702d1d973a
2,d5bc5b323e03be1
2,bc3ddb5198672fd
2,5f269047d6ec859
0,82d1e2b93f40
0,cd4b82a57def
0,e8fb1eae3201
3,ba9d462e77bffe9
3,7ac2da265249a5b
3,f7057da0276f223
2,d0f6d5f36bd189c
2,ac4dc1f3f17d917
2,33b9fecd12bfa41
0,53e13d2bf76f
0,4a6321d7d156
2,6f2f960c13bebe3
0,a7df52d05b5d
2,eb19b57849fb8fc
3,51d160d694d41e1
0,a1b9b650f2b4
2,76d928cc81e8d34
3,57a111c1b10d79c
0,dd3f0ebad7ca
0,78855b26eb11
2,c06bc98c51692bb
2,206615abfb9ca0f
2,477ee86b86ef920
2,1e713cd9025d224
2,cab7486cebdfcf4
0,6e271a9bb669
2,a9f0b7ae354ce2e
0,52314ea6455f
1,84ebcec401f6
0,cce2b22d24bc
2,eec253d0653ef13
3,88b5690d76d43b1
3,39c27ed0d016707
2,1671e82b509ae4a
1,10135ed63870
3,50a12d2006fae3b
1,22b187fbff61
2,db48381b19fd379
3,90bd59f05d26a91
2,f0ea6f36ecdf985
3,1c20380c0dbcbab
2,e7310427d52ba4f
1,6b6ffb1a8103
0,eb66a94b4267
0,293724bbdc5a
2,bee51368ac30e72
2,7997a4ae4fd799a
2,dcae7d16b619e0d
1,e4888884aa5c
2,5077a75d15e0223
2,a47b75dff36cdc6
3,70623b5d42a34f8
0,00369ce3b586
2,1b250b1a346b06c
1,d510088ec56a
3,d53bf3c6c5ac0e9
0,d77c6e1aee1e
0,7b1ce4c69110
0,68ac553b418c
0,f9d0f5d1ab0c
1,6c356cf361ef
0,1e0ee74b3b27
2,4836a2a3e084a5b
2,9012d853afb8b9c
1,43842c6677ff
2,02d1cea569081b1
1,1677d9c4bad3
0,1dfb6c53d418
2,1044a74ba07b2f0
2,8bc33b09421d06a
0,2cee3308d775
2,e0773ad734f8017
0,e0cc4768f865
3,26a7fcc32161940
2,d8a9f336dcbdc09
1,ccd8904ca61b
0,cbb8ba2bcf18
3,ee0c4d8105d8bb8
1,771d38060176
2,69b212643310da9
1,1fe92004fc23
3,d5349c3ec61fd01
3,4b8dc50e5c9d839
3,9a98ee27391e797
2,75a395dffd15970
2,49cc03e9e6eb923
0,29d11e6621d7
2,66d43419d4846ad
2,580deba0c9f15de
2,b874a45f85dd652
2,54d02a857040d35
0,62a5c257dd2a
0,03c9e7a4000c
0,e60ab906719c
0,a4962be6778e
2,739621e751d472f
3,c61604a343d63a9
2,881057759325c34
1,29bf74e6fc45
2,86e3585a538aac0
2,706976b67fc7b0b
2,29e6083ae48bb8e
0,6b2358be6d9d
2,1e7512f1df14ad0
3,5d23071fef2b134
1,3fe68587e357
1,ab48d13cd449
2,4e03c0220546527
2,23da28ba10c23c7
2,1ece68e9bf633cf
0,cd3148db1ec8
2,708940187b9640c
0,7c7bfa844310
2,1bff06c287afd84
0,8b75e8091949
0,7851e970bf8d
1,7bff4ed26dce
0,cdde0951b13d
1,b6c29b203e7f
0,46eb6cc25840
2,8b38eb7d7212aa3
1,bf0b814eff77
1,a82987db1bc3
1,2ebbea6489f2
3,ebb8fa26732e259
2,1c2aa5c89a46ce2
3,361acc3f5c85eab
0,3e8bd7d0c3b6
0,abeb890ad5bf
3,79c16693a0eb23c
2,b2a96b98be5a3cb
0,388c3edd8497
2,335d13b44af91f3
2,205a95f1004fa5d
3,ca75b701468ec6e
0,18d76d7e8b84
1,ae41e6f010f1
0,6cd0c423022e
1,ee3c4e7fe0be
2,c9916650c7744da
3,d2ea4488d92ed9c
3,dd5e8826469bd4c
3,8984e757f8ea914
3,7c0d9a6863bae55
0,0ce9f20e6f7d
3,0bad1c4a6c17545
0,39487c0af14d
1,e1a59f0733db
0,1d3671c0de85
2,d929f15418b080c
3,06bb4717988e7c0
1,b365646bdc34
2,ead8b7af8e838c1
0,edc4859695a0
0,f72126b3a2e6
3,a90318ab5712192
1,cab68e4b0340
3,d1808502ce3d9f4
2,0f2969026c9e0ec
0,fbec192cb654
2,d0cabda4c028d94
0,b91cbdf5bd82
1,42f236b247fe
2,41dc43209ce872f
1,1ca220889261
0,3aa7b35cfbcd
0,c817012b7250
0,80c1282fddfb
2,cb90b9d9a4c6a3e
1,c0073518cd0a
3,2721a1b0cadf289
2,cae8c1a1efdb89f
3,72583e9c4c6436e
2,88e59f913ad484c
3,cf0bf691359f8ab
0,d0ef277525a3
1,b2bbb80fbd65
2,639f277803d100e
2,537b2dcc5ab7ac0
0,375e42e42236
2,d2d79aee2481132
1,80b992bda5b1
1,aa46cb1b907e
2,3aa4f997e63a8de
3,ab6285fae7aec36
3,a6fa6dccec1e0dd
0,665cdcae045d
1,8101a0616a2d
2,e56e1c1ae8e8c59
2,280529e40b91adc
3,7276bd197780cd7
2,13ee3e571a28305
2,2364d121edfd83b
2,925cd7807877c8f
0,4213201c1417
0,a011c0231474
1,34b962b7d5cf
0,eb4d4a24ae7e
3,5261c01d4a91e2b
0,8b9c945441f0
2,7661a507c48e13e
1,3f0fc8e8d352
3,d16e185ac2181a0
3,a07c57a2f37b132
2,6c60abb7de921d1
1,dfa2dbedb542
2,5445569d3d3bf90
1,a83e969e10ca
2,aa48e1635087b34
2,4f102c5eefc8ef0
2,8cc57e6d269d0c1
2,a1da81d6034cb5c
1,475f0b810788
3,196d91e180b2186
2,6112843974dec6b
0,81d7fc1aecb2
1,260ff2a75548
0,76c638b99cb5
0,3102c096010d
0,cae203c58d05
1,b3ff34ce1bed
1,fb75b331863d
1,447ba7e1953b
2,e943a7665b60b13
2,29cbc1cb0fdbe00
2,7cfe8071a5136de
0,ade5e555ff40
0,5b44bad6079f
0,c73bec44d85f
1,88f8360fc759
1,99bd22c24838
0,eba853a12cc4
0,54bc8d6a0784
0,20913eef44da
3,0bbe2079e3a47af
3,87da09896d991df
0,8b14e9a65a99
3,a3d084158ade741
2,c91c5ac57cc287a
2,12a29b16acd35cb
2,8136515f3d6c44e
0,a871bc41cd6b
3,787f353d2b21ed8
0,f8fa9e13c488
0,5b34424bd6c5
3,0418afd4c2d303b
0,39073457d8c9
0,7f3b59143625
0,5be5b857e560
2,70bad50d3eb090b
3,21a2bbca787ec63
2,36d4596082ca5e9
1,d0155dd533f5
2,7a0e5e326909b52
0,1d515fa5bda8
2,97beb41323a9e98
3,fb76164368d31cc
3,655dd9cc7390bcb
2,fe9e11e271d0ba3
2,42b9e9e812cac9a
1,d24af94cec85
1,808b614b519f
1,9831d01567a9
2,abd3674dbe0fdf6
1,fd8d08552d06
2,086aa4963ef88d1
1,84c23192a70f
1,6cafb7feb079
1,bda973759c61
0,6d9a7c6e32d7
2,8091f7e1e1af36d
3,19d40cb9b2e12f8
0,8c25df241dda
0,f354dcd6d4c5
0,d043c48e3c7f
2,ca4cf21328befde
2,b88da438e2fe9f3
2,1ff6988e607240f
1,6fa83fa74317
1,a31424e73055
3,a147199828101f0
1,07f0cf7c384d
2,d4e83be0fa3489f
2,d7797b8b6b2014d
3,6bf906a65fcb37f
2,145a1b9c63dff33
1,d1be4246978e
2,ac61ff4b7c282a9
2,c0de40c215ffb69
0,f2eeae701356
0,79cd6298cef8
3,9356a0fcb2ade49
3,3798d8530d90bfa
2,65c624981b58859
1,4c2f1bee2cbe
1,3580c703f51b
0,01116c2178f2
1,65eaa79566e6
2,5d6d2620b61f161
2,763eb878e89a37d
3,61b9ec755174d59
0,aebf77ce61cf
1,a25a7ebad936
1,51aa70387712
3,524f6e6acb8072f
0,fa4dddd04e0a
3,eb931eb753c2552
2,bafa445510f3900
3,58cd1a779a2c640
3,77438be2c7aec30
2,3659c501bad8ed2
2,4cf90776f5e8458
0,aaf3580bc740
1,6bffb7d5ff3a
2,9661e90a8dbf8a9
0,232aa13be436
3,419804a0f7b1b4e
1,d24148cb7c07
2,f833e50df3cc414
2,06285a08fbc745c
1,cb98eb3b07d2
2,e1baf6622fb9f4c
3,68036dafdeab488
0,8e42039007c0
2,7e0c77d7316498e
2,d09eacf1ace9ab7
0,6fd6f9a23ba7
1,8388cae9fdd8
1,584a4fe40535
0,8e709402f08b
0,ebc10b6753ab
2,d1ce3c65ec75429
2,ca9e31bfe706138
3,ac6c32ad7540e25
1,3810f18b249f
2,806214477194a59
1,a05c3b9afa72
3,cab96470badc13c
1,4b43169125f1
3,3ccf94233befedb
3,fbda0e9a79d8e92
2,f45ceb505219c59
2,fca401595e61823
3,e344e2a98a455d7
2,8b114d35601ca33
3,5684e2cefce8b97
2,fdb6f6f6d14756d
2,67a976149965e21
3,85ccb1d2c7d7b53
0,b8110e50eeda
0,e21dbfea69fa
2,0893de137cd43a3
0,08999866e283
1,13465192f8b7
2,521b5d786b4a6ea
0,4e3f829aad40
0,7c6f5d565915
0,2e151548979c
2,5d44c396a6a7cad
1,00e7b0db713c
2,b331d1dd0b155dc
0,2f29606fba66
2,9aad0f4a91485fa
0,37fbff30b661
3,c11f485f6da25f9
3,072836ddfa2db68
0,92d43d24c480
1,6eb69b1900ca
1,ceab1410bac4
3,e310fef38da3055
3,bcf752e1fb5139f
0,c413fb04fc7e
2,7e71d1457407aba
2,82f0c474180ee9a
3,a3c9b9493edcbd2
1,6953b33711d3
0,2304ead6f8e5
0,541af21a1ebb
3,37b5d19fb729bd3
2,62844c441259edc
0,7c3f73442f82
3,44d4c00a44dc17d
3,74e6b09ba2f7d8c
3,abcff83b9b5627c
3,6f70576682f8682
2,122fce1e3070c1d
3,613cfc8de048fcd
0,fe772149eeea
1,f2bef63f4c8e
3,fa3385a7b384ee1
0,7aaf47d652b5
0,9e04ff9c2fa4
3,750f0cc8cb25c23
0,741afb35aafb
3,3811782d1097e76
2,470114f24704442
1,dc20d5b60798
0,5481a2a36106
1,5d361dc1b4d7
1,751694e8e05a
3,d515af902972731
3,6f9f67b59ee382d
1,aa676089a69b
1,f9050666b74c
0,d671726221d5
3,1252324f33991ce
1,66393f966be2
2,7dc933d55f1634c
2,c98a17fb52bf7e8
3,70545b1f586273b
3,64606373192b029
0,60954cdf8c1d
0,37da545ea232
1,df5e47c6d062
3,ec83345bc42ce18
1,e0970e34521e
3,fbc5f25f104bfa4
3,04c2876bc5543af
1,83743fdb33df
3,2787d5e2ff14241
2,fbe366edee3c642
3,52bef29b7c86630
2,60f96a3bf091cac
3,095b8c01214b371
2,5a86a3524f74f72
0,c639a857d428
0,97b82097f0c4
2,253730cec723556
2,6e85909bced3ea5
3,e30c7b8194def83
3,e34e8f7412bbdaa
1,4c62dd666d47
3,df0179f44a4376b
0,be59188944b7
0,d1fb0a1eac40
3,8dcc7847072568e
2,6d2a01ad30fca18
2,5f795de0091eba7
1,e62d9110299d
1,748c607dfc03
0,b375e2283ac6
1,7c36d5687bfc
0,06c64e7c2ac2
0,25ca617120cf
3,38ead8c49878ce7
3,c42dc810d7e5976
3,75afe671a10c87f
1,ea06f601e417
2,a06c6e2ce4a4bac
1,16596589e385
2,9b278b927e1cf37
0,45380c242847
0,717993160440
2,809514309e7ce96
0,8046f5f3d89c
0,3cce7b1b0d9c
0,95779085a795
0,ab2f48bad917
0,35ab166b99be
2,022dde30e221137
3,437566357477140
2,b7cd729966e98df
2,fd729915ed1aa45
1,fed8d191e897
1,06f88aca5335
0,0d4248478378
2,1ffe7934fe930f6
2,84d6ace0fc960c2
0,899bdb42e753
1,963c9caef4c9
0,2df6d6af9645
2,cc7e3cfb256748a
2,3962769f47aea91
2,9fc13e3ea5f764d
0,c4552c8e7bbd
2,6fed8db4fa57fbc
1,f878cbe9547e
1,ec5ce8bc3bfa
0,d4a745d256c3
3,4a2f8ef86c8864c
3,c028263e20c58c2
0,93d6aace7321
2,cfa3575e8992aeb
0,332ad8113ad4
2,52e9ffdb29ed2b3
2,de84b21594f4214
3,b65b7ec1191569a
0,f1dee6894c2d
2,eccc1cccc7a3af3
3,ba694a2c698c371
2,48634c185fdf709
2,bb753c0333a6280
2,0dfac2be1de168d
3,c1dae2d5112e6e2
3,e81ad254d801533
2,f770b249c415cba
2,3236a649038e105
0,7203de7e09a0
1,8d7c35ef2743
3,416c9f3d9af1926
0,780c47f9a8e7
3,5e6b46b565f2bc4
0,660e454e2fec
1,ad813cba1c0e
0,9d17142244d5
2,225ece6da2d6ee0
1,7737d87643e4
3,99f51f3da1e57bf
0,90227888a8af
3,9f93e584e2cd4d6
2,0863f836a437f7c
0,ee5d7407e542
2,4208e1993647919
1,770cae0ccc69
2,df4731ce7ecbd59
3,f9af44f784b5415
2,4f1c72f4f1ba914
3,403ac9378aece54
2,8a3a7d28bd37435
1,67d61d42437b
3,3ad14de8760aec7
2,d818bf6e706e01d
2,60133c082146296
3,9882f54eee2f4ed
3,7bdcd84e4b14662
2,0845779018d6d39
2,40e3b3afa286c0b
2,2c516702c7784cd
1,882fa0fd6cd8
0,f3c10918b22f
1,1321f3ba12d2
2,a0c1997064bb444
0,dba9e5dc452f
3,2ef77d508d864b4
0,1cbbbddc3e5b
2,14ac47f92dfabe7
0,646bbd5b0934
3,d0e6641c963b47f
0,e907d6e424b4
2,f184217cef5bf5d
2,64f8d5a71f91f07
2,b1eee4d55a2edab
3,5b02a5a9f956467
1,a21806f30b2e
3,e46141173229299
0,4d99aa453b24
2,238d125cb01cdcf
0,2f1ad5a3b07a
1,960f4b4b0ebe
2,a13fe5bd1ef426b
1,9cc29fde2794
1,50b8a5402e53
0,bd31565fc0f0
3,dc4118658f19ec8
0,ee384a86944d
0,226d59f7b276
0,aa0987154e16
1,a4e341aa17be
3,3e15fc312063465
2,07b57cf48e446f6
0,7e132692279a
2,a2553440622c070
0,e27231ee1885
0,a29cb4680742
1,26b951ccf237
1,6cfa38548353
1,728a7bce0f00
3,4acc66ffc21d99e
3,f3ec81faeb37c29
0,56e555764060
3,7194931bad2b274
1,bd00738f917a
3,d99a0657db0fbbd
3,8711972696633ad
3,a3bbc6e2555a7c8
0,bd3a48a43393
0,47758b2ef3d2
2,8e266a99f220b45
0,89b492f2f773
0,8cbb97c6ef64
1,d56dd47f7bfa
3,c3729c8dec25f44
0,c6bf196376cb
3,54cbcb2682e0b1a
0,f4f70d3b9730
2,9b2af7f6be3b894
1,06ffa0d4dee3
0,a09a64ba30c2
1,a35f294c551c
